133184,90112,96768
51456,43456,77568
38720,33664,75264
71552,62784,74624
39104,34560,74112
34944,31232,73344
36416,31872,74944
33536,28736,76480
63488,54336,76544
39744,34368,75712
13504,11520,76992
140736,114112,80832
22336,19968,73344
30848,26944,75008
36224,30464,77824
56640,46656,79552
53568,46016,76288
69504,58240,78208
60096,50432,78080
38848,34304,74240
26176,23232,73984
31424,27328,75328
43264,33600,84288
56896,41728,89280
13568,12160,73024
41344,35520,76288
38976,34176,74688
49664,43648,74496
55936,47360,77440
35712,31680,73856
43392,37056,76672
30144,25536,77376
25728,22592,74688
30784,27264,73792
48576,41472,76800
37504,31680,77504
39296,33472,76992
11840,9984,77440
34176,28352,78912
107520,82880,84992
15744,14080,73280
38528,33216,75904
38976,34368,74368
64320,54272,77696
42560,33344,83584
36160,31488,75264
37952,33152,74880
60352,51968,76096
48704,43072,74048
51328,42368,79360
34944,29824,76608
111936,64128,114304
47552,40832,76224
53248,45312,76992
28672,25472,73792
35136,29056,79168
71040,59392,78272
18496,16896,71808
107968,86080,82112
48128,40832,77248
26880,22784,77312
14400,13696,69056
46208,39296,77056
126720,104512,79424
21504,18240,77312
41344,35200,76864
51264,44608,75328
79808,65408,79936
71872,59008,79872
7488,6784,72384
77120,67136,75264
46080,39360,76736
73472,60352,79744
80704,68992,76608
48960,40128,79872
24896,21568,75648
35456,30912,75136
46784,39552,77504
51456,42432,79424
20288,16960,78400
34624,29440,77120
35840,30080,78144
48768,41536,76928
74816,61312,79936
52608,45056,76480
38720,33984,74624
62976,50112,82368
64448,52928,79744
45312,38336,77376
101760,81280,82048
27712,25024,72384
11968,11200,70016
84608,67904,81600
41408,35008,77376
47360,37312,83136
15168,13952,71232
34624,28032,80896
57024,49088,76096
23424,20928,73344
14336,13056,71936
58496,49984,76672
76736,64832,77504
9152,8064,73984
42880,36608,76672
60160,48896,80576
17664,16192,71424
33728,27840,79360
47424,41216,75264
56960,47808,78080
17984,16256,72640
64128,55808,75264
45376,39104,75968
8320,7744,70272
43776,37632,76288
30400,26880,74112
46144,39744,75968
48896,41344,77504
51968,42560,80000
33792,28928,76608
45312,38080,77952
36160,31552,75072
31808,28224,73728
42880,36096,77824
83648,69248,79168
22848,16192,92544
28288,24128,76736
47424,39552,78528
45120,39296,75200
54208,45632,77760
103296,80768,83840
33728,30080,73472
25728,21952,76736
54208,46528,76352
87168,71744,79616
55936,47232,77504
41792,36032,75968
20928,18496,74112
55232,45568,79360
37184,32640,74624
30400,26624,74880
33408,28800,75968
24448,18240,87808
98560,69632,92736
5824,5504,69248
43264,34112,83008
37120,32768,74112
26752,24448,71616
29056,26368,72256
31488,28096,73472
44736,33152,88448
15360,13312,75328
6848,6528,68480
49408,42368,76352
25280,19904,83264
72320,61312,77248
119552,97984,79936
20864,18624,73600
223424,183552,79744
41088,36480,73856
40832,35200,75904
46656,40960,74624
49280,41728,77376
63680,54272,76800
45696,39744,75328
15872,14272,73024
21376,19008,73600
25024,21952,74752
49984,29760,110016
55488,48832,74368
65408,54976,77952
76160,63552,78464
64896,54208,78464
51648,44416,76160
64960,55296,76928
54912,45760,78656
47040,38464,80192
25600,20928,80128
40768,35712,74816
36352,31808,74880
40512,33664,78848
46336,40384,75072
25024,21568,75968
48192,41984,75136
52416,45120,76096
48000,40896,76864
131392,105984,81216
49536,43264,75008
36096,31296,75520
32448,28544,74432
62208,50240,81088
46272,39424,76928
65216,53760,79488
50496,42560,77696
79104,65472,79168
40128,34560,75968
32768,27392,78272
36224,32128,73856
34176,29504,75968
40064,35520,73920
52864,45504,76096
34432,28800,78400
44352,37696,77120
38272,34112,73472
73536,62976,76544
58240,48576,78464
11072,9536,75776
16512,11136,97024
39168,33024,77632
40128,35136,74816
37952,31808,78144
95552,80320,77952
56512,46912,78848
61312,52544,76480
90944,70144,84928
20608,16576,81472
220032,144192,99968
22976,20096,74880
84032,70592,78016
23616,20992,73856
74944,58432,83968
52160,44224,77248
39936,32640,80064
8000,7488,70464
57920,50624,74944
51328,43584,77120
39936,34816,75136
37952,32576,76224
97408,78016,81792
130240,98944,86208
39360,35328,73024
60224,45952,85888
50176,43008,76416
36352,32000,74432
44160,37632,76800
89728,74688,78656
15680,13888,74176
102080,81920,81664
37952,32256,76992
98880,76928,84224
49984,42368,77312
148160,108480,89472
28800,25152,75008
38656,33856,74816
23424,21312,72064
42944,36928,76096
13056,11392,74688
41536,36032,75456
29440,25088,76864
47680,40448,77120
36608,31360,76416
87808,74624,77056
79744,64512,80960
38848,33856,75008
45312,38912,76288
78592,65216,78912
41280,34816,77696
18944,15552,79616
88448,74560,77696
53760,46016,76608
150336,101824,96768
59520,48128,80960
75840,62976,78912
30272,26176,75776
60992,51776,77184
37184,32192,75648
121216,97408,81536
51328,43584,77120
37568,32896,74752
88064,60288,95616
74112,61056,79424
57344,47232,79552
52160,44224,77248
8128,7488,71360
44736,38080,76864
48448,41600,76352
51584,38144,88512
56960,47936,77888
27200,23424,75968
45888,39936,75328
84672,72064,76992
56832,46080,80704
25472,22336,74624
57792,49600,76288
65856,55552,77632
54272,46592,76352
65856,54784,78720
27200,23488,75904
25088,22080,74496
61440,52608,76544
18112,14272,83072
31680,27264,76160
33728,29312,75456
38208,33536,74624
68032,58816,75776
36608,31360,76480
77376,64384,78656
92800,78080,77888
29440,20800,92608
45440,39040,76224
68032,58752,75840
9600,8960,70464
59968,51264,76608
42368,36096,76864
126592,95616,86720
29120,24576,77504
36672,32064,74944
48832,42112,75968
48256,40512,78016
142208,112064,83072
40448,35520,74496
58048,49792,76416
41408,33408,81216
49216,42240,76352
32896,29248,73792
64320,54400,77376
20224,18304,72384
18688,14400,84992
46848,40960,75008
61312,49472,81152
39552,34368,75392
6272,5824,70080
45248,39040,75968
33984,30144,73920
101120,82688,80128
59008,37824,102272
32256,27456,76864
87552,72256,79424
31360,27520,74688
49408,42624,75904
38016,33408,74560
150976,120384,82176
25216,19712,83712
49344,42112,76672
36928,31872,75840
50240,43008,76544
58304,49600,77056
27136,24256,73216
51712,44288,76480
19584,17280,74112
26688,23424,74560
35520,30720,75776
54720,46272,77504
37248,31808,76672
50496,43456,76096
20736,18112,74944
60992,51584,77504
43584,36928,77248
11712,10240,74688
213120,153088,91200
64640,53248,79552
76096,60992,81664
49536,43136,75264
49408,43840,73920
52416,39232,87424
24704,22336,72448
50496,43776,75520
26240,18880,91008
65920,56448,76544
35584,31424,74304
41600,36864,73920
82944,66624,81600
96000,79104,79552
64512,54656,77312
44544,38912,74944
51520,44608,75584
75264,42816,115136
105280,82176,83904
20736,18176,74752
118400,62720,123648
114176,91968,81344
17088,12800,87232
54336,46656,76288
31488,28032,73536
51968,45376,75008
75520,63168,78400
49856,40192,81280
52352,45312,75712
32640,26880,79552
24768,20800,78016
42112,37952,72640
42176,36800,75072
56128,48384,76032
35776,30656,76480
58560,49408,77632
79744,64384,81088
39744,34624,75200
54400,46784,76160
26624,23104,75456
32000,28096,74560
55360,45632,79488
97856,64832,98880
50176,43072,76288
53184,44608,78144
65472,57664,74368
47424,38784,80064
24640,19712,81856
103744,76736,88576
101824,78144,85376
10624,9536,73024
61056,51776,77248
68416,57600,77824
101824,82880,80512
41280,37184,72768
76928,61184,82368
40576,35008,75904
48192,41024,76928
36480,30784,77568
46656,40192,76032
23360,20032,76352
65280,57088,74880
29824,25856,75520
137280,107264,83840
54528,46400,76928
46208,39744,76096
68480,58432,76800
46016,39296,76672
46144,40704,74304
52544,46720,73664
46848,41408,74112
38656,33536,75520
59392,50112,77632
64448,51392,82176
37184,31680,76800
49600,39744,81792
37824,33728,73536
32640,24832,86144
49536,44032,73664
44032,37632,76672
57472,48832,76992
45952,35072,85696
42752,37312,75008
126976,103040,80704
39680,33472,77696
52928,45824,75712
44800,37888,77440
60800,51392,77568
69632,58304,78208
6528,6144,69888
45504,38400,77568
48320,42560,74368
49280,41152,78400
47296,41600,74496
8896,7872,73920
38656,31104,81344
42688,37376,74816
41792,36544,74944
124096,77888,104384
33280,28928,75392
120960,94976,83456
59520,51392,75904
48832,42048,76096
54464,44864,79552
88896,65088,89536
58944,45632,84608
66432,55680,78144
12416,10752,75328
53440,45568,76800
18496,15808,76416
39040,33984,75328
11712,10176,75456
74240,62144,78272
40256,34688,76096
59392,48192,80704
33984,29824,74688
42752,36288,77184
99648,83008,78656
52352,42944,79872
78272,61760,83072
37312,32448,75264
64192,52160,80576
59008,49920,77440
37888,32384,76672
40832,35776,74752
66752,56384,77632
59584,51200,76288
40960,34752,77120
68096,57344,77760
48064,41344,76096
22976,20992,71680
29376,24896,77184
37696,32320,76480
123072,78592,102592
67264,55424,79488
38656,33920,74560
43264,38336,73920
21440,16256,86400
42944,36672,76736
66752,53376,81920
45376,39744,74752
49344,41152,78592
56768,47680,77952
41856,35392,77440
43904,38400,74944
50944,44032,75840
35584,31424,74112
47488,40256,77184
35200,30528,75520
123392,95424,84736
38016,32896,75776
45056,37888,77952
40064,34176,76800
45312,38656,76736
35520,30976,75136
35712,28928,80832
56768,45120,82432
24512,21568,74624
41600,36864,73856
9856,9280,69376
52992,44544,77888
27648,23680,76416
65472,48448,88512
138496,113408,79936
54080,45568,77696
50880,43264,77056
35712,16896,138560
50752,44096,75392
54464,45696,78080
34496,29376,76864
16768,12800,85760
29056,25984,73280
55040,46592,77376
74432,61632,79104
60864,51200,77824
51200,43968,76224
45952,39040,77120
34176,30208,74176
53056,44544,78016
9792,9088,70592
26048,22656,75264
38336,34560,72576
53952,43136,81920
64512,54464,77568
54208,46528,76352
60544,51776,76672
45312,39488,75136
61376,51776,77632
43776,38016,75392
22848,19008,78656
40192,35392,74304
51072,43776,76416
35264,31232,73984
85376,72192,77440
44736,38656,75776
96768,81024,78208
41152,35328,76288
43776,37184,77120
58816,49344,78080
26688,23808,73344
48192,42496,74304
51968,40448,84160
20864,17728,76864
54848,46720,76928
19840,17088,76224
53568,45120,77760
61376,51136,78592
43712,38144,74944
44288,38016,76224
46016,39232,76800
38528,33728,74816
81664,67968,78656
29312,24704,77696
26880,23872,73792
54336,46464,76608
66752,56320,77568
64768,48832,86912
29376,23360,82240
41664,36224,75328
68160,59072,75584
37696,32128,76864
31680,28032,73984
39872,34688,75264
73536,60544,79552
53248,47168,73856
55872,47872,76352
28096,23232,79296
56704,47552,78016
24000,18816,83392
60672,51008,77888
59776,49792,78656
64128,53440,78592
42240,36352,76096
82176,66560,80832
40512,34752,76288
44736,36672,79936
48960,41728,76864
32192,28160,74816
42432,36928,75264
60480,51712,76544
38656,33216,76224
32192,28224,74624
51200,43392,77376
45248,39680,74752
33216,29632,73344
53504,46016,76224
30464,24576,81088
58304,49984,76416
48448,40192,78976
52992,45184,76864
47296,40960,75584
61888,51264,79040
43264,38208,74112
63424,52864,78592
10240,9600,69824
38720,34880,72704
33600,28800,76416
69696,55296,82496
32192,28032,75264
72576,37120,128192
63872,52928,79040
47296,41088,75328
39680,35200,73920
50560,42368,78144
22336,19648,74560
56448,44800,82560
93184,76608,79744
46656,40064,76224
33600,28032,78528
32320,28352,74560
41856,36480,75136
31296,27712,73984
68416,57216,78336
37248,31808,76736
26880,23744,74240
51584,44480,76032
49024,41280,77760
57344,49856,75328
56320,46528,79232
17280,13824,81664
39616,34432,75456
40512,36160,73408
50752,43776,75968
44736,39040,75136
49920,43648,74880
54784,48128,74560
54912,46912,76672
49600,42560,76288
86400,48640,116288
46592,41152,74176
66688,55808,78272
62848,54272,75840
60672,52096,76288
52032,44480,76672
133440,102336,85376
54912,47232,76160
28544,25600,73024
23552,21056,73408
68672,59904,75136
56000,46208,79424
46336,40448,75072
54784,46208,77760
26496,22912,75840
68288,53248,83968
69248,59392,76416
42240,36736,75264
46336,39744,76288
43520,36608,77824
42624,36544,76288
93888,74176,82880
58688,49408,77824
6976,6656,68736
37568,32000,76992
38016,32576,76352
54272,45952,77440
49216,43008,75008
59008,50240,76928
36672,31744,75648
64320,54656,77120
19712,16896,76288
47936,41408,75840
50304,42432,77696
33344,26752,81536
46528,36864,82560
33152,29184,74496
43712,38208,74944
59648,48384,80704
80192,47040,111744
127296,99200,84032
132736,105216,82624
56384,46784,78976
21056,18624,74112
28544,25472,73472
145728,111680,85504
37440,32000,76736
55744,47616,76672
196736,123520,104320
58432,50688,75456
34048,30464,73216
49536,42176,76992
67136,56064,78464
38976,33856,75392
32896,28224,76352
97344,78144,81664
55296,47808,75712
51136,43712,76544
48832,41152,77760
45376,39616,75008
48768,36992,86336
36160,32320,73216
17536,15424,74560
49600,42368,76736
62336,48704,83840
46784,36416,84096
35392,31104,74432
69888,58304,78464
88896,73280,79424
19712,17344,74368
96000,76992,81664
50048,43776,74944
42368,36672,75648
46272,39680,76352
78848,61376,84096
25536,22464,74432
85824,71744,78400
14528,12992,73088
26176,22976,74624
96128,78016,80704
56320,48832,75520
70272,59136,77888
28736,24896,75648
55680,47744,76416
72064,58816,80256
19712,17536,73600
76864,62976,79936
37056,32128,75456
24640,21888,73792
57152,48576,77120
60608,48704,81536
43968,38144,75456
64256,53120,79232
35008,29376,77952
40448,34880,76032
27520,23360,77120
45248,37888,78272
24832,22016,73856
53184,45568,76544
45696,38784,77120
41920,36736,74752
151232,97280,101824
28032,24640,74496
68608,31360,143232
134144,106240,82688
34432,29376,76736
56960,45760,81600
41984,36352,75712
11008,9600,75136
59136,40064,96576
74368,62592,77760
22592,19776,74624
51072,44352,75392
94016,80256,76736
51328,43136,77888
110400,95808,75456
50560,43392,76416
38912,31168,81728
43968,38336,75136
43328,38336,74048
19200,17152,73344
56896,46208,80640
43008,33728,83456
41600,35712,76352
49920,43392,75392
47488,40320,77120
28288,25152,73856
61504,52352,76992
59968,52032,75456
50560,42496,77952
58944,50688,76224
60224,51072,77248
59072,49344,78464
53120,45568,76352
66624,56192,77632
31936,27968,74624
8640,7552,74816
60928,51584,77376
12544,10944,74944
50176,42688,76992
35648,29888,78080
42624,36864,75648
90368,74880,79040
46080,39104,77184
54656,46208,77504
25728,22144,76032
18432,16064,74944
18304,16064,74624
60480,40832,96960
53248,44096,79104
36160,30080,78784
11072,9472,76096
43200,38080,74368
35072,30976,74048
41536,34944,77888
32448,28672,74112
13504,11968,73920
96384,52032,121408
27136,22464,79104
34496,30272,74688
76736,62336,80640
41792,36480,75072
46144,40256,75136
49344,40448,79872
51136,44096,75968
12160,11008,72256
156672,120448,85248
38016,32512,76672
55552,47616,76352
32384,28672,74048
49088,41664,77120
35136,30656,75136
51008,43904,76032
42560,36736,75840
51456,44032,76608
52992,46336,74944
27200,24768,71936
58624,50240,76480
44288,38080,76096
37888,33024,75072
17472,14336,79552
19200,14592,86336
41152,35008,76992
42432,37440,74176
110976,86976,83584
83328,69056,79040
216448,130560,108608
45696,38912,76992
57856,47296,80128
42304,37120,74624
11712,10432,73600
13184,12032,71552
29440,25088,76736
11648,10752,71040
63232,52736,78528
68096,56960,78336
47168,39040,79040
66880,58048,75392
22208,20032,72704
67968,57216,77888
35648,29120,80192
47296,41280,75008
83008,70848,76736
42560,36352,76608
17344,15552,72832
64832,52160,81408
60992,51584,77504
79680,65600,79552
40768,35392,75456
31808,28224,73728
39744,34560,75328
11712,10624,72448
44992,39040,75520
60416,51392,77056
48576,35840,88704
54720,45888,78080
13568,12160,73216
34944,30144,75968
42880,37440,74944
64896,54976,77312
16128,12480,84352
29824,26560,73536
262080,164096,104640
65856,57024,75648
35008,31104,73728
51200,44608,75200
34048,30336,73536
41984,36672,74944
19968,18176,72064
57856,49984,75840
50496,43264,76544
62208,51776,78656
39360,33024,78080
38208,33088,75712
25664,21760,77376
60736,48768,81536
26368,23360,73792
23616,20416,75904
43264,36608,77440
28352,25472,72960
42816,33792,83072
54656,46144,77632
26368,20352,84736
46528,40448,75328
46784,40384,75840
98816,82176,78784
24768,21888,74176
9600,8704,72640
84992,41984,132544
32192,27776,75904
49408,42112,76800
52480,43904,78336
39360,34752,74176
35200,30784,74944
46784,39168,78208
36736,32192,74752
37888,33344,74496
18176,15616,75968
229760,93824,160448
52608,44992,76608
43456,38080,74688
41664,35456,76928
28224,23872,77504
51584,44864,75328
43968,38912,73984
49664,43712,74368
49024,40896,78528
40576,35456,75008
24448,18432,86912
46144,39936,75712
134144,99264,88512
44992,39168,75264
63232,53760,77056
44544,38144,76544
28288,20736,89472
44800,37696,77824
67264,52608,83712
25984,22720,74880
30400,26432,75264
69632,59584,76544
48832,42304,75648
24576,22080,72896
18944,16640,74432
123328,73984,109184
30080,26560,74112
103616,80448,84416
59328,50304,77184
43200,37504,75456
41536,36480,74560
61184,49664,80704
12480,11072,73920
38464,33728,74752
25600,22528,74432
32704,27968,76672
39360,34496,74752
23104,18432,82176
39872,34048,76672
27648,23936,75648
45248,36672,80768
54144,45696,77568
58368,48960,78080
35776,28480,82304
63232,55552,74560
56064,46080,79744
43392,23360,121792
51328,44608,75392
46336,39232,77376
64256,55424,75904
45696,40064,74688
46080,39360,76672
53248,45504,76672
46848,40704,75392
36736,31936,75456
44416,37888,76864
55552,47616,76416
59136,49536,78144
104128,80064,85184
44416,37632,77312
41344,35712,75776
20992,19072,72000
148288,112000,86720
40320,34944,75520
35008,29760,77184
46144,38208,79168
38080,33792,73728
93440,75584,80960
44160,38720,74624
57408,49600,75776
137920,100224,90176
33280,28928,75456
56064,46912,78208
33984,30208,73728
26880,23936,73600
26560,22144,78656
53184,44544,78208
50176,43392,75776
36672,31104,77248
47808,41280,75776
65152,55168,77312
64832,52032,81600
32000,28352,73984
28288,24448,75840
10880,9856,72256
51008,42752,78144
135872,101824,87360
13056,11008,77760
105472,87232,79232
31104,27008,75456
46400,39296,77376
56448,47808,77376
65088,55808,76416
30336,25152,79040
40896,35136,76352
14720,11200,86144
64000,25920,161600
91200,75200,79488
168000,85824,128192
179072,156032,75136
37760,31872,77632
15168,13376,74368
44800,38528,76096
42624,36672,76160
44416,38272,75968
45056,38720,76224
123072,71744,112384
34624,29120,78016
40192,34176,77184
